gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,0,0,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.319145122,-0.974469891,1
1,0,1,1,0.105039177,1,0,0.5,1,0,1,1,1,1,0,1,0,1.399382715,0.649888905,0
1,0,0,0,-0.017184015,1,1,0.5,0,0,1,0,1,1,0,1,0,1.214911372,0.463919554,0
1,0,1,1,-0.628299977,1,0,0,1,0,0,1,0,0,0,1,3,-0.314040298,-0.601207719,0
1,0,1,1,1.408753229,1,0,0,0,1,0,0,0,0,1,0,3,-0.47358308,0.506645522,0
1,0,0,0,-0.95422849,1,0,1,0,0,0,0,0,0,0,0,2,-1.505625457,-0.940964085,0
0,0,0,1,-0.05792508,1,1,0,0,1,0,1,1,1,1,1,1,0.486997425,0.134287721,1
0,0,0,0,-1.157933811,1,1,0.5,1,0,0,0,1,0,0,0,0,0.859263918,-0.844968519,0
0,1,1,1,1.042083652,1,1,0.5,1,1,0,1,0,0,1,1,2,0.832673455,1.253963945,0
0,0,0,0,1.12356578,1,0,0,1,0,1,1,1,1,1,0,1,0.472040289,1.110742619,0
0,0,0,0,1.042083652,1,1,0.5,0,0,1,1,1,1,1,1,0,1.324597035,1.736522538,1
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.503963553,-0.998667302,0
1,0,1,1,-0.220889336,1,0,1,0,0,0,0,0,0,2,0,1,-1.492330226,-0.764611937,0
0,1,1,1,1.368012165,1,1,0.5,1,1,1,1,1,1,1,1,0,1.710158761,2.461187596,0
0,0,0,0,-0.709782106,1,1,0.5,1,0,0,0,1,0,0,1,2,0.762873487,-0.459287804,0
0,1,1,0,0.593931947,1,1,0.5,0,0,1,0,1,1,0,1,0,1.171701868,1.141601488,1
1,0,0,0,0.349485562,1,1,0.5,1,0,0,0,0,0,0,1,3,0.548487873,0.400282787,0
0,0,1,0,1.082824716,0,0,0,0,0,0,0,1,1,0,1,0,-0.681321079,0.16916111,0
1,0,0,1,0.716155139,1,0,0.5,0,0,0,0,0,0,2,0,3,0.184530899,0.55157727,0
0,0,1,1,-0.628299977,0,0,0,1,0,1,0,1,0,1,0,3,-0.676335367,-0.657830104,0
0,0,1,1,-1.076451683,1,0,0,1,0,0,0,0,0,0,1,0,-0.520116392,-0.876864105,0
0,1,1,0,0.756896203,0,0,0,0,1,0,0,0,0,0,1,3,-1.174906564,-0.363490758,0
0,0,0,0,0.471708754,1,0,0.5,0,1,0,1,1,1,0,0,0,1.188320908,0.932978771,1
0,0,1,0,0.675414075,1,0,0.5,0,1,0,0,1,0,0,1,3,0.681440192,0.88877493,0
0,0,0,0,-1.239415939,1,0,0.5,0,1,0,0,1,1,0,0,0,1.025454317,-0.933486489,1
0,0,1,0,1.082824716,1,1,0,1,0,0,1,0,1,1,1,1,0.142983299,0.800080498,0
0,1,0,0,0.716155139,1,1,0,1,1,0,0,1,0,0,1,2,0.184530899,0.516725938,0
1,0,1,1,1.082824716,1,0,1,0,0,0,0,0,0,2,0,1,-1.46906357,-0.439965167,0
0,0,0,0,-0.587558913,1,1,0.5,0,0,0,0,0,0,0,0,1,0.310835602,-0.395408402,0
0,0,0,0,-0.913487426,1,1,0.5,0,0,0,0,0,0,0,0,0,0.340749874,-0.660410867,0
0,0,1,0,-0.75052317,1,0,0,0,0,0,0,0,0,1,0,0,-0.671349655,-0.724400559,0
0,0,0,0,0.105039177,1,0,1,0,0,0,0,0,0,2,0,2,-1.440811202,-0.696078337,0
0,0,1,1,-0.994969555,1,0,0,0,0,0,0,0,0,1,1,1,-0.709573447,-0.854872473,0
0,0,1,1,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,2,-1.487344514,-0.854696011,0
1,0,1,1,1.12356578,1,1,0.5,1,1,0,0,1,0,1,0,2,0.975597198,1.556619083,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,1,0,1,1,0,0,0,0.983906718,-0.965646769,1
1,0,0,0,-1.076451683,1,0,1,0,0,0,0,0,0,2,0,1,-1.503963553,-0.952390028,0
1,0,0,1,-0.546817849,1,1,0,1,1,0,1,1,0,0,1,1,0.369002242,-0.400437581,0
0,0,1,1,0.838378331,1,1,0,1,1,0,1,0,0,1,0,2,-0.021545196,0.533026656,0
0,1,1,0,1.61245855,1,1,0.5,1,1,1,0,1,1,2,1,2,1.487463626,2.48697317,0
1,0,1,0,1.12356578,1,1,0.5,0,1,1,1,1,1,2,1,3,1.529011226,1.92229337,0
1,0,0,0,-1.280157004,1,0,0,0,0,0,0,1,0,0,1,3,-0.325673625,-0.983028319,1
1,0,0,1,-0.791264234,1,0,0,0,0,1,1,0,0,0,0,1,-0.377192649,-0.690497713,0
1,0,1,1,-1.117192747,1,0,0.5,0,0,0,0,0,0,0,0,3,0.171235667,-0.865945491,0
0,0,0,0,-1.280157004,1,1,0.5,0,0,1,0,1,1,0,1,0,1.21823518,-0.962536618,1
0,0,1,1,-0.791264234,1,0,0.5,0,0,1,0,1,1,0,0,0,1.070325725,-0.418591154,0
0,0,0,0,0.186521305,1,1,0,1,1,1,1,1,1,1,1,2,0.857602014,0.474397011,0
0,0,1,0,1.286530037,1,0,0.5,1,0,0,0,0,0,0,1,1,0.290892754,1.094375728,0
1,0,1,0,-1.117192747,1,1,0,0,0,1,1,1,0,0,0,2,0.104759508,-0.852754924,1
1,0,1,0,1.164306844,1,1,0.5,0,1,0,1,0,1,2,1,2,0.982244814,1.5086213,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.156278531,-0.976631555,1
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.527230209,-0.998976112,1
0,0,0,0,-0.2616304,1,0,1,0,0,0,0,0,0,1,0,1,-1.508949265,-0.775442319,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.146307107,-0.976763902,1
0,0,1,0,-0.343112528,1,0,1,0,0,0,0,0,0,2,0,1,-1.497315937,-0.794147337,0
0,0,1,0,-0.628299977,0,0,0,0,0,1,1,1,1,1,0,0,-0.338968857,-0.594899187,0
1,0,0,1,-0.2616304,0,0,0,0,0,1,0,0,0,0,1,1,-1.163273236,-0.660322636,0
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.161264243,-0.976565382,1
0,1,1,0,0.308744498,1,1,0.5,1,0,0,0,1,1,0,0,0,1.231530412,0.795404243,1
0,0,0,0,0.797637267,1,1,0.5,0,1,1,0,1,1,0,1,0,1.271416108,1.359422309,0
1,0,0,0,-1.280157004,1,0,0.5,0,1,1,0,0,0,0,1,0,0.581725952,-0.970984757,1
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,0,1,-1.479034994,-0.998336435,0
1,0,0,0,-0.465335721,0,0,0,1,0,0,1,0,0,2,0,1,-0.987111413,-0.667425249,0
1,0,1,0,1.408753229,1,1,0.5,0,1,1,0,1,1,1,1,2,1.359497019,2.000047131,0
1,0,1,1,0.471708754,1,0,0,1,0,0,1,0,0,0,0,2,-0.284126026,0.060107323,0
0,0,1,1,1.530976422,0,0,0,0,1,1,1,1,1,1,0,0,-0.147849899,0.818520822,0
0,0,0,0,-1.198674875,1,0,0.5,0,0,0,0,1,0,0,0,0,0.480349809,-0.889238533,1
0,0,1,1,0.960601524,1,0,0,1,1,1,0,0,0,2,1,2,-0.166130843,0.517983233,0
1,0,0,0,-0.791264234,1,1,0.5,0,0,0,0,0,1,0,1,0,0.658173536,-0.515314628,1
1,0,1,1,1.042083652,1,1,0.5,1,1,0,0,0,1,0,1,2,0.950668638,1.390656161,1
1,0,1,1,0.390226626,1,1,0.5,0,0,0,0,1,1,0,1,0,0.977259102,0.839519852,1
0,1,1,0,-1.280157004,0,0,0,0,0,0,0,0,0,0,0,0,-1.321154115,-0.996240944,1
1,0,1,1,0.553190882,1,1,0.5,1,0,1,1,0,1,2,0,1,1.158406636,1.035349043,0
1,0,1,1,1.245788973,1,0,0,1,0,0,0,0,0,2,1,2,-0.470259272,0.413782164,0
0,0,0,0,-0.872746362,1,0,0,0,1,1,1,0,0,0,1,0,-0.129568955,-0.703555933,0
0,0,1,1,-0.709782106,1,1,0,0,0,1,1,0,0,0,1,2,-0.171116555,-0.624765455,0
0,0,1,0,1.61245855,0,0,0,1,1,1,1,1,1,2,1,0,-0.003264252,1.086456976,0
1,0,0,0,-0.139407208,0,0,0,0,0,0,0,0,0,0,1,3,-1.319492211,-0.692813782,1
0,0,0,1,-1.280157004,1,0,0,0,0,1,0,0,0,0,0,0,-0.526764008,-0.985697313,1
1,0,1,1,-1.076451683,1,0,0,0,0,0,0,1,0,0,0,0,-0.330659337,-0.850637375,0
0,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,0,0,0,0,-0.648082999,-0.987307533,1
0,0,1,1,1.245788973,1,1,0.5,0,1,0,0,0,1,1,1,0,0.882530574,1.535840631,0
0,0,0,0,-1.239415939,1,0,0.5,0,0,1,0,0,1,0,1,0,0.699721136,-0.933486489,1
1,0,1,1,-0.587558913,1,1,1,0,0,0,0,0,0,2,0,1,-1.319492211,-0.818278575,0
1,0,1,0,0.43096769,0,0,0,1,0,0,1,0,0,0,0,2,-1.023673301,-0.343197578,0
1,0,0,0,-0.709782106,0,0,0,1,1,1,1,0,0,1,0,1,-0.628140151,-0.701372211,0
0,0,0,1,-0.913487426,1,1,0.5,0,0,0,0,1,1,0,0,0,1.010497181,-0.596840274,1
0,0,1,1,0.91986046,1,0,1,0,0,0,0,0,0,2,0,1,-1.472387378,-0.487632083,0
0,0,0,1,0.675414075,1,1,0.5,0,0,0,1,1,1,1,1,2,1.189982812,1.229215088,1
0,0,1,1,-1.076451683,1,0,0,0,1,1,0,0,0,0,1,1,-0.315702202,-0.86424704,1
0,0,1,1,1.530976422,1,0,1,0,0,0,0,0,0,2,0,3,-1.47737309,-0.364042203,0
0,1,0,0,-1.239415939,1,1,0.5,0,0,0,0,0,0,0,1,1,0.334102258,-0.938295091,1
0,1,1,0,1.245788973,0,0,0,1,0,0,1,0,0,1,0,2,-0.953873333,0.006881841,0
1,0,0,0,-0.302371464,1,0,0,0,1,0,1,0,1,0,1,2,0.033297636,-0.266304071,0
1,1,0,0,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,2,-1.47737309,-0.844240612,0
0,1,1,0,-0.180148272,1,1,0.5,0,1,0,1,1,1,0,1,0,1.362820827,0.315294066,0
1,1,0,0,0.838378331,1,0,0.5,1,1,0,1,0,1,1,1,1,1.062016205,1.289609357,0
0,0,0,0,0.105039177,1,0,0.5,0,1,1,0,1,1,1,1,2,1.248149452,0.592384209,1
0,0,0,0,-1.280157004,0,0,0,0,0,0,0,0,0,0,0,1,-1.342758867,-0.996527695,0
0,0,1,0,1.530976422,1,1,0.5,1,1,1,1,1,1,1,0,3,1.690215913,2.508214836,1
0,0,0,0,-1.239415939,1,0,0.5,0,0,1,1,0,0,0,1,0,0.500292657,-0.940037657,1
1,0,1,0,-0.2616304,1,0,0,0,1,0,1,1,1,0,1,0,0.274273714,-0.142846538,0
1,0,0,0,0.064298113,1,0,0,1,1,0,0,0,1,1,0,0,-0.01489758,-0.101576385,0
1,0,0,1,-0.546817849,1,0,1,0,0,0,0,0,0,2,0,1,-1.472387378,-0.831469143,0
0,0,0,0,-0.709782106,1,1,0.5,0,0,0,0,0,0,0,1,1,0.37232605,-0.508410535,1
1,0,1,1,1.205047909,1,0,0,1,0,1,0,0,0,1,0,3,-0.333983145,0.503822123,0
1,1,0,0,0.390226626,1,1,0.5,0,1,1,0,1,1,0,1,2,1.327920843,0.900024411,1
1,0,0,0,-0.95422849,1,0,0,1,1,0,0,1,1,0,1,0,0.327454642,-0.696916534,1
0,0,0,0,-0.343112528,1,0,0,1,0,0,0,0,0,0,1,0,-0.453640233,-0.444509075,0
0,1,1,0,1.449494293,0,0,0,1,1,1,0,0,0,2,1,0,-0.759430567,0.301066782,0
0,0,1,1,-0.05792508,1,0,0,0,0,1,1,0,0,0,0,1,-0.347278377,-0.280707817,0
1,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,1,0,1,0,-0.284126026,-0.982476874,1
0,0,1,0,-0.465335721,1,1,0.5,0,0,1,1,1,1,0,1,0,1.372792251,-0.01471275,1
1,0,1,0,1.245788973,1,0,0.5,0,1,0,0,1,1,1,1,0,1.037087645,1.688061541,0
1,1,0,0,-1.239415939,1,0,0.5,0,0,0,0,0,1,0,1,2,0.496968849,-0.936971623,1
1,0,1,1,1.164306844,0,0,0,0,1,1,1,1,1,2,1,2,-0.111288011,0.647550778,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,0,0.128026163,-0.977006538,1
0,0,0,0,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,1,-1.500639745,-0.82586646,0
1,0,1,1,-1.076451683,1,0,1,0,0,0,0,0,0,1,0,3,-1.522244497,-0.960749936,0
1,0,0,0,0.023557049,1,1,0.5,0,1,0,0,1,1,0,1,0,1.170039964,0.457611022,0
0,0,0,0,-0.669041042,1,0,1,0,0,0,0,0,0,0,0,2,-1.480696898,-0.862835341,1
1,0,1,0,0.960601524,1,0,0.5,0,0,1,1,1,1,0,1,0,1.126830461,1.493842571,0
0,0,0,1,-0.383853593,1,0,1,0,0,0,0,0,0,1,0,1,-1.495654033,-0.8019558,0
0,0,0,0,-0.95422849,1,0,0.5,0,0,1,0,0,0,0,1,0,0.299202274,-0.696585667,0
1,1,1,0,-0.75052317,1,1,0.5,0,1,0,0,1,1,0,1,0,1.17668758,-0.402996286,1
0,0,1,1,-0.709782106,1,1,0.5,0,0,0,0,0,0,0,1,2,0.335764162,-0.518821819,1
0,0,0,0,-1.117192747,1,0,1,0,0,0,0,0,0,0,0,3,-1.487344514,-0.965139439,0
0,0,1,0,1.164306844,1,1,0.5,1,1,0,0,1,1,0,1,0,1.376116059,1.805166427,0
0,0,1,1,1.530976422,1,1,0.5,1,1,1,1,1,1,2,1,3,1.720130185,2.589144921,0
0,0,0,0,-0.709782106,1,1,0.5,1,0,0,0,1,1,0,1,0,1.16006854,-0.316110594,0
0,0,1,1,-0.994969555,1,0,1,0,0,0,0,0,0,2,0,1,-1.498977841,-0.949831323,0
1,0,1,1,-0.994969555,1,0,1,0,0,0,0,0,0,2,0,1,-1.505625457,-0.935758443,0
1,0,0,0,-1.157933811,0,0,0,1,0,0,0,0,0,0,1,1,-1.184877988,-0.958742676,0
1,0,0,0,0.064298113,1,0,0,1,1,0,0,0,0,1,0,1,-0.325673625,-0.175646493,0
0,0,1,0,1.449494293,1,1,0,1,1,1,1,1,1,2,1,3,0.86424963,1.773248783,0
1,0,1,1,0.512449818,0,0,0,0,1,1,1,0,1,1,0,2,-0.458625945,-0.008293929,0
1,1,0,0,-0.95422849,1,1,0.5,0,0,1,0,1,0,0,1,0,0.840982975,-0.646955606,0
1,0,0,0,-0.424594657,1,1,0,1,0,0,1,0,0,0,1,1,-0.191059402,-0.45430274,0
1,0,0,0,-1.239415939,1,0,1,0,0,0,0,0,0,0,0,1,-1.479034994,-0.989116273,0
0,0,1,0,1.530976422,1,1,0,0,1,1,1,1,0,2,0,2,0.270949906,1.315637567,0
1,0,0,1,-0.913487426,1,1,0,1,0,1,1,0,1,1,0,3,0.290892754,-0.701438384,0
0,0,0,0,1.61245855,1,1,0,1,0,1,1,1,1,2,0,3,0.648202112,1.638365307,0
1,0,1,1,0.675414075,1,0,0,0,1,1,0,1,1,1,0,3,0.438802209,0.679777231,0
1,1,0,0,0.879119396,1,1,0,0,1,0,1,1,0,1,0,1,0.242697539,0.707062735,0
1,0,0,0,1.571717486,1,1,0.5,1,1,1,0,1,1,2,1,3,1.394397003,2.205758218,0
1,0,0,0,-0.424594657,1,0,1,0,0,0,0,0,0,1,1,1,-1.513934977,-0.825292957,0
1,0,1,1,0.716155139,1,0,1,0,0,0,0,0,0,2,0,3,-1.470725474,-0.535144594,0
1,0,1,1,0.43096769,1,0,1,0,0,0,0,0,0,1,0,1,-1.489006418,-0.646448277,0
1,0,1,1,0.512449818,1,1,1,0,0,0,0,0,0,2,1,3,-1.334449347,-0.490565771,0
0,1,0,0,1.286530037,1,1,0.5,1,1,0,0,1,1,0,1,2,1.286373243,1.881684951,0
1,0,1,1,-0.383853593,1,1,1,0,0,0,0,0,0,2,0,1,-1.36103981,-0.731282594,0
1,0,1,0,1.449494293,1,1,1,0,0,0,0,0,0,2,0,3,-1.296225555,-0.16402203,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.201149939,-0.976035995,1
0,0,0,0,-1.239415939,1,0,0.5,0,0,0,0,0,0,0,1,3,0.166249955,-0.947868178,1
0,0,0,0,-0.2616304,1,0,0,0,0,0,1,1,0,1,0,3,-0.17776417,-0.34246967,0
0,0,1,0,0.91986046,0,0,0,0,0,1,1,1,1,0,1,2,-0.340630761,0.306603291,1
0,0,0,0,-0.75052317,1,0,1,0,0,0,0,0,0,0,1,0,-1.487344514,-0.875253885,0
0,0,1,0,1.571717486,1,0,0,1,0,1,1,1,1,2,1,0,0.590035472,1.565817188,0
0,0,0,0,1.286530037,1,1,0,1,1,1,1,1,0,1,0,0,0.546825969,1.448866707,0
1,0,0,0,-1.035710619,1,0,0,0,0,0,1,1,1,0,1,3,0.197826131,-0.808418737,1
1,0,0,0,1.001342588,1,0,0,1,1,1,1,1,0,2,1,3,0.315821314,0.830718788,0
1,0,1,0,-0.791264234,1,1,0.5,0,1,1,0,1,0,0,0,0,0.973935294,-0.471022556,1
1,0,1,1,-1.198674875,0,0,0,1,0,0,0,0,0,0,0,3,-1.166597044,-0.96683789,1
0,1,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,2,0,3,1.492449338,2.477157447,0
1,0,1,1,0.308744498,1,1,0.5,0,1,1,0,1,0,0,1,3,1.048720973,0.720010667,0
0,0,1,0,-0.75052317,1,1,0,0,0,0,1,1,0,0,1,3,0.0598881,-0.57517951,0
0,0,1,1,-1.239415939,1,0,0,0,0,0,0,0,0,0,1,0,-0.674673463,-0.967565798,0
0,1,0,0,1.368012165,1,1,0.5,0,1,1,1,1,1,1,0,3,1.532335034,2.271402245,1
1,0,1,0,0.227262369,1,1,0.5,0,0,1,1,1,1,0,1,0,1.336230363,0.768978993,1
0,0,0,1,-1.280157004,0,0,0,0,0,0,0,0,0,0,1,0,-1.312844595,-0.996130655,1
0,0,0,0,-0.424594657,1,0,0,0,1,0,1,0,0,1,1,3,-0.320687914,-0.480970626,1
0,0,0,0,-1.280157004,1,0,1,0,0,0,0,0,0,0,1,1,-1.48568261,-0.998424666,1
0,0,0,0,-1.117192747,1,0,0.5,0,0,0,0,1,0,0,1,1,0.508602177,-0.831469143,0
0,0,1,1,-0.139407208,1,1,0,1,0,0,1,1,0,1,0,2,0.141321395,-0.143309752,0
0,0,1,1,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,1,0.169573763,-0.976455093,1
1,0,0,0,-1.198674875,1,0,1,0,0,0,0,0,0,0,0,1,-1.475711186,-0.979432897,0
0,0,1,1,1.571717486,1,0,1,0,0,0,0,0,0,2,0,3,-1.498977841,-0.43330371,0
0,0,0,1,-0.95422849,1,0,0,0,1,0,0,0,0,0,1,0,-0.488540216,-0.793750297,0
0,0,0,0,0.43096769,1,1,0.5,0,1,0,0,1,1,0,1,0,1.216573276,0.99026289,1
1,0,0,0,0.634673011,1,1,0,1,1,1,0,1,1,1,1,3,0.619949744,0.707856816,0
0,0,0,0,-0.2616304,1,1,0.5,1,1,0,0,0,0,0,1,3,0.726311599,-0.032888381,0
1,0,0,0,-0.95422849,1,0,1,0,0,0,0,0,0,0,0,2,-1.484020706,-0.90223058,0
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,1,0,1,0,0.531868833,-0.971646492,1
1,0,1,1,0.553190882,1,0,1,0,0,0,0,0,0,2,0,3,-1.508949265,-0.584598192,0
0,0,0,0,-1.239415939,1,1,0,0,0,0,0,0,1,0,0,2,-0.091345163,-0.955103138,1
0,1,0,0,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.387283186,-0.973565521,1
0,0,1,1,1.286530037,0,0,0,1,0,1,1,1,1,2,1,2,-0.157821323,0.689151798,0
1,1,0,0,-0.832005298,1,1,0.5,0,1,0,0,1,0,0,1,0,0.88086867,-0.524446559,1
0,1,1,0,-1.076451683,1,0,0.5,0,0,1,0,1,1,0,1,0,1.028778125,-0.754178595,1
1,0,1,0,1.082824716,1,0,1,0,0,0,0,0,0,1,0,1,-1.47737309,-0.448347133,0
1,0,0,0,-1.035710619,1,0,0.5,0,1,0,0,1,1,1,1,1,0.97227339,-0.727841576,0
1,1,1,0,1.61245855,1,1,0,1,1,1,0,1,1,2,1,3,0.641554496,1.696840548,0
0,1,0,0,-0.669041042,1,0,0.5,0,0,0,0,0,1,0,1,0,0.463730769,-0.469853492,0
0,0,1,0,-0.302371464,1,1,0,0,0,1,0,0,0,0,0,3,-0.307392682,-0.387335245,0
1,0,1,0,0.064298113,1,1,0,1,1,0,1,0,0,0,0,0,-0.071402315,-0.003705906,1
1,0,0,0,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.32246893,-0.974425775,1
1,0,1,1,-0.913487426,1,1,0.5,0,1,1,0,1,1,0,1,3,1.239839932,-0.535762213,1
0,0,1,0,-0.343112528,1,0,1,0,0,0,0,0,0,1,0,1,-1.48568261,-0.771758665,0
1,0,1,1,-0.913487426,1,1,0,1,1,0,0,1,0,1,0,0,0.182868995,-0.709004211,0
0,0,1,0,1.490235358,1,0,0,1,1,0,0,0,0,1,1,3,-0.370545033,0.67104234,0
0,0,0,0,1.001342588,1,0,1,0,0,0,0,0,0,2,0,1,-1.464077858,-0.513726466,0
0,0,1,1,0.716155139,1,0,0.5,0,1,1,1,1,1,1,1,2,1.283049436,1.302777867,0
0,0,1,1,-0.180148272,0,0,0,1,0,1,1,1,0,1,0,1,-0.465273561,-0.395496633,0
1,0,0,0,-0.669041042,1,0,0,1,0,0,0,0,0,0,1,0,-0.486878312,-0.671020671,1
0,0,0,0,-0.302371464,1,0,0,1,1,0,1,1,1,0,1,1,0.472040289,-0.168213013,0
1,1,1,0,-1.198674875,1,0,0.5,0,1,0,0,0,0,0,1,2,0.325792738,-0.90183354,0
0,0,1,0,1.164306844,1,1,0.5,0,0,0,0,1,1,1,1,2,1.053706685,1.495695427,0
1,0,0,0,-1.239415939,1,0,1,0,0,0,0,0,0,0,0,1,-1.48568261,-0.989733891,0
0,0,1,1,0.756896203,1,0,1,0,0,0,0,0,0,1,0,1,-1.508949265,-0.567128411,0
1,0,1,1,1.571717486,1,0,0,1,0,1,0,1,1,2,0,3,0.423845073,1.451866569,0
1,0,1,1,-0.506076785,1,0,1,0,0,0,0,0,0,0,0,1,-1.487344514,-0.828160472,0
0,0,1,1,-1.076451683,1,0,1,0,0,0,0,0,0,0,0,3,-1.49399213,-0.94603738,0
1,0,0,0,-1.076451683,1,0,1,0,0,0,0,0,0,0,0,1,-1.482358802,-0.952742953,0
1,0,0,0,-0.139407208,1,1,0,1,1,0,1,0,0,0,0,1,0.088140468,-0.212725663,0
0,0,0,0,0.145780241,1,0,1,0,0,0,0,0,0,2,1,3,-1.537201633,-0.703335355,0
1,0,0,0,-0.180148272,0,0,0,0,0,1,0,0,0,0,1,1,-1.16493514,-0.65846978,0
1,0,1,0,-1.035710619,1,1,0.5,0,0,0,0,1,0,0,1,0,0.721325887,-0.750318479,1
1,0,0,0,1.245788973,1,1,1,0,0,0,0,0,0,2,0,1,-1.349406482,-0.293413113,0
0,0,1,1,0.634673011,1,1,1,0,0,0,0,0,0,2,0,1,-1.371011234,-0.489661401,0
1,0,1,0,0.675414075,1,0,1,0,0,0,0,0,0,1,0,2,-1.474049282,-0.609854379,0
0,1,0,0,-0.220889336,1,1,0.5,0,1,0,0,0,0,0,1,0,0.553473585,-0.071136615,1
0,0,1,0,1.61245855,1,1,0,1,1,1,1,1,1,2,0,3,0.91410675,1.957232932,0
0,0,1,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.144645203,-0.97678596,1
1,0,1,1,1.61245855,0,0,0,0,1,0,1,1,1,2,0,3,-0.370545033,0.662042756,0
1,0,0,0,0.593931947,0,0,0,1,1,0,1,0,0,1,0,3,-0.83587815,-0.213806495,0
1,0,0,0,-1.280157004,1,0,0,0,0,0,0,1,0,0,1,0,-0.337306953,-0.983182723,0
1,0,0,0,0.145780241,1,1,0.5,0,1,1,0,1,1,1,1,2,1.329582747,0.707239198,0
0,0,1,1,0.43096769,0,0,0,0,1,0,0,0,0,0,0,3,-1.179892276,-0.467294787,0
1,1,1,0,-0.220889336,1,1,0,0,1,1,1,1,1,0,0,0,0.633244976,0.011866904,0
1,0,0,0,-0.95422849,1,0,0.5,0,0,0,0,0,1,0,1,0,0.490321233,-0.688159586,1
1,0,0,0,0.227262369,1,1,0.5,0,0,1,1,1,1,0,1,0,1.291358955,0.752259177,0
1,1,0,0,0.105039177,1,1,0.5,1,0,0,0,1,1,0,1,0,1.138463789,0.560841548,0
1,0,1,0,1.082824716,1,0,0.5,0,1,0,1,1,1,2,1,1,1.171701868,1.65501895,0
0,0,0,0,-0.220889336,1,0,1,0,0,0,0,0,0,2,0,3,-1.47737309,-0.772773324,0
1,1,0,0,-1.239415939,1,0,0,0,0,0,0,0,0,0,0,0,-0.692954407,-0.96974952,0
0,0,0,0,-1.035710619,1,1,1,0,0,0,0,0,0,0,0,1,-1.372673138,-0.9309719,0
1,0,0,0,0.145780241,1,1,0,0,1,0,1,0,1,1,1,1,0.196164227,0.100870146,0
1,0,1,1,0.349485562,1,1,0.5,1,1,0,0,1,0,0,1,2,0.98058291,0.710393464,0
1,0,0,0,-0.791264234,0,0,0,0,1,0,0,0,0,0,0,0,-1.184877988,-0.849733005,0
0,0,0,1,-0.546817849,1,0,1,0,0,0,0,0,0,2,0,3,-1.46075405,-0.80105143,0
1,0,1,0,1.12356578,0,0,0,1,1,0,1,0,0,2,0,2,-0.900692406,0.002382048,0
1,0,0,1,0.634673011,1,0,0.5,0,1,1,1,1,0,2,1,1,1.020468605,1.034312326,1
0,1,0,0,-1.198674875,1,1,0.5,0,0,1,0,1,0,0,0,0,0.87255915,-0.879753677,1
0,0,1,0,1.490235358,1,1,0.5,0,1,0,1,1,0,2,1,1,0.919092462,1.842819099,0
0,0,0,0,0.43096769,0,0,0,0,0,1,1,0,1,1,0,0,-0.686306791,-0.15528714,0
1,0,0,1,-0.872746362,0,0,0,1,0,0,1,0,0,1,1,1,-0.955535237,-0.82968246,0
1,0,1,0,0.512449818,1,0,0,0,0,1,0,0,0,0,1,3,-0.483554504,-0.027241583,0
0,0,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,2,1,3,1.494111242,2.415594114,0
1,1,1,0,-1.239415939,1,1,0.5,0,0,1,0,0,0,0,0,0,0.478687905,-0.931038073,1
1,0,1,1,-0.832005298,1,0,1,0,0,0,0,0,0,2,0,2,-1.479034994,-0.908252361,0
1,0,1,1,1.408753229,1,1,0.5,0,1,1,1,1,1,1,1,3,1.580530249,2.252167839,0
0,0,1,0,0.186521305,1,1,0.5,0,0,1,1,1,0,2,0,1,0.98058291,0.51952728,0
1,0,0,0,0.268003434,0,0,0,1,1,0,1,0,0,1,0,2,-0.78602103,-0.256929504,0
1,0,0,0,0.349485562,1,1,0,1,0,1,1,0,1,0,1,2,0.327454642,0.356167178,0
